day,step,price,duration,power,energy,cost,degration,comfort
0,0,0,0,0,0.0,0.0,0.0,0
0,1,0,0,0,0.0,0.0,0.0,0
0,2,0,0,0,0.0,0.0,0.0,0
0,3,0,0,0,0.0,0.0,0.0,0
0,4,0,0,0,0.0,0.0,0.0,0
0,5,0,0,0,0.0,0.0,0.0,0
0,6,0,0,0,0.0,0.0,0.0,0
0,7,0,0,0,0.0,0.0,0.0,0
0,8,0,0,0,0.0,0.0,0.0,0
0,9,0,0,0,0.0,0.0,0.0,0
0,10,0,0,0,0.0,0.0,0.0,0
0,11,0,0,0,0.0,0.0,0.0,0
0,12,0,0,0,0.0,0.0,0.0,0
0,13,0,0,0,0.0,0.0,0.0,0
0,14,0,0,0,0.0,0.0,0.0,0
0,15,0,0,0,0.0,0.0,0.0,0
0,16,0,0,0,0.0,0.0,0.0,0
0,17,0,0,0,0.0,0.0,0.0,0
0,18,0,0,0,0.0,0.0,0.0,0
0,19,0,0,0,0.0,0.0,0.0,0
0,20,0.1787426299999999,56,0.00022655726989739833,22.11991192272953,1.0123860566770196e-05,5.132819654336259e-12,0
0,21,0.1787596899999999,55,0.0003663750896265583,22.119824908645743,1.6373274361341433e-05,1.3423070629886862e-11,0
0,22,0.1800746099999998,54,0.0007274455257189061,22.119652140333386,3.274861733501921e-05,5.291769928884556e-11,0
0,23,0.1792116299999999,53,0,22.119652140333386,0.0,0.0,0
0,24,0.18044524,52,0,22.119652140333386,0.0,0.0,0
0,25,0.18060779,51,0,22.119652140333386,0.0,0.0,0
0,26,0.18266213,50,0,22.119652140333386,0.0,0.0,0
