day,step,price
2,51,0.16434661
2,52,0.1646172399999998
2,53,0.16585769
2,54,0.1665909099999999
2,55,0.16611017
2,56,0.1639656099999999
2,57,0.1665190799999999
2,58,0.1690661799999999
2,59,0.1694747699999998
2,60,0.1634743099999999
2,61,0.1686831
2,62,0.1778250499999999
2,63,0.18237926
2,64,0.1784039899999999
2,65,0.17809179
2,66,0.18111789
2,67,0.19677202
2,68,0.18471399
2,69,0.1869684699999998
2,70,0.20887448
2,71,0.20985278
2,72,0.2105474099999998
2,73,0.20905927
2,74,0.2093402499999999
2,75,0.19149486
2,76,0.22154727999999987
2,77,0.21602928
2,78,0.2094652099999999
2,79,0.1957202999999999
2,80,0.2169530099999999
2,81,0.2075290799999999
2,82,0.1978439499999999
2,83,0.1848919799999999
2,84,0.1859285499999998
2,85,0.18413824
2,86,0.18126797
2,87,0.18011987
2,88,0.18719554
2,89,0.1809323399999998
2,90,0.1795239099999999
2,91,0.17782222
2,92,0.18008406
2,93,0.1797864299999998
2,94,0.1782689499999999
2,95,0.1774774499999999
3,0,0.1830297899999998
3,1,0.18099399
3,2,0.1808632199999999
3,3,0.17968866
3,4,0.1802807
3,5,0.17987959
3,6,0.1796576599999998
3,7,0.17829843
3,8,0.1798821099999999
3,9,0.17931801
3,10,0.17869055
3,11,0.17823015
3,12,0.17842879
3,13,0.1784457499999999
3,14,0.17936617
3,15,0.17800509
3,16,0.17783008
3,17,0.1783979799999999
3,18,0.18044529
3,19,0.1798710799999999
3,20,0.17986911
3,21,0.1806108599999999
3,22,0.1852863099999999
3,23,0.18377922
3,24,0.1840811799999999
3,25,0.1901217699999999
3,26,0.19161516
3,27,0.18767812
3,28,0.1962259499999999
3,29,0.19677387
3,30,0.18659221
3,31,0.1777603999999999
3,32,0.18491335
3,33,0.18232278
3,34,0.17498806
3,35,0.1705803399999998
3,36,0.1758513899999998
3,37,0.1731040999999999
3,38,0.17529832
3,39,0.17067077
3,40,0.1705768
3,41,0.1739803699999999
3,42,0.17143392
3,43,0.1694350099999998
3,44,0.1726192099999998
3,45,0.17428042
3,46,0.17336067
3,47,0.1732689099999998
3,48,0.17503923
3,49,0.1778173799999998
3,50,0.17356797
3,51,0.1712738399999999
3,52,0.1709980699999999
3,53,0.16958613
3,54,0.16971613
3,55,0.1681889899999999
3,56,0.16801902
3,57,0.1680045799999999
3,58,0.1679429199999999
3,59,0.16870253
3,60,0.16722641
3,61,0.16761599
3,62,0.1746651999999998
3,63,0.1798194899999999
3,64,0.1724862999999999
3,65,0.17756727
3,66,0.1807184
3,67,0.22317529
3,68,0.18058176
3,69,0.18397146
3,70,0.18936447
3,71,0.18952552
3,72,0.1884290299999998
3,73,0.1852636599999998
3,74,0.1859796499999998
3,75,0.1842073399999998
3,76,0.1857140599999999
3,77,0.1862332899999998
3,78,0.1850917699999999
3,79,0.18185034
3,80,0.1849896899999999
3,81,0.1831552699999999
3,82,0.1798560099999999
3,83,0.17924781
3,84,0.1807456999999999
3,85,0.18024201
3,86,0.17943069
3,87,0.1786032899999998
3,88,0.18030476
3,89,0.1793393799999998
3,90,0.1782356699999999
3,91,0.1759680399999998
3,92,0.17779643
3,93,0.1781169499999998
3,94,0.1777037099999999
3,95,0.17053943
4,0,0.17806444
4,1,0.17570576
4,2,0.17774341
4,3,0.17525247
4,4,0.17822801
4,5,0.1788438899999999
4,6,0.1779658
4,7,0.1746598499999999
4,8,0.1780453
4,9,0.1779475199999998
4,10,0.17572326
4,11,0.17180357
4,12,0.1757873699999999
4,13,0.17472893
4,14,0.17492562
4,15,0.17286376
4,16,0.17496907
4,17,0.1779194199999999
4,18,0.17928827
4,19,0.17928322
4,20,0.17596904
4,21,0.1775629499999998
4,22,0.1784450999999999
4,23,0.17834687
4,24,0.1810967599999999
4,25,0.1837354699999999
4,26,0.1863124499999999
4,27,0.1837222599999999
4,28,0.1831853699999999
4,29,0.1845073799999999
4,30,0.18012723
4,31,0.17811541
4,32,0.17838744
4,33,0.1762327199999999
4,34,0.16929294
4,35,0.17049728
4,36,0.17201086
4,37,0.1720656399999998
4,38,0.17019441
4,39,0.1676765599999999
4,40,0.1697617499999999
4,41,0.1701881999999999
4,42,0.16552218
4,43,0.1637709399999999
4,44,0.1667803199999999
4,45,0.16472037
4,46,0.16472791
4,47,0.16443837
4,48,0.1636138099999999
4,49,0.1598190399999999
4,50,0.1597695199999998
4,51,0.1499895199999999
4,52,0.1594350799999998
4,53,0.14998948
4,54,0.1500195099999999
4,55,0.1499997999999999
4,56,0.1626008099999999
4,57,0.1681014499999999
4,58,0.16988121
4,59,0.1716126
4,60,0.16814577
4,61,0.1708752899999999
4,62,0.18232336
4,63,0.2095205299999999
4,64,0.17876793
4,65,0.1799043399999998
4,66,0.18500511
4,67,0.2233725
4,68,0.18571303
4,69,0.19743135
4,70,0.21561565
4,71,0.22255528
4,72,0.2065581999999998
4,73,0.1905070799999999
4,74,0.19568715
4,75,0.18582581
4,76,0.19790267
4,77,0.19579939
4,78,0.1871726199999999
4,79,0.1875621999999999
4,80,0.20348736
4,81,0.19453768
4,82,0.1872816999999999
4,83,0.18488798
4,84,0.1937016799999999
4,85,0.18512841
4,86,0.18266566
4,87,0.18263798
4,88,0.18939412
4,89,0.1815535699999998
4,90,0.18075309
4,91,0.17850058
4,92,0.1844614799999999
4,93,0.18068281
4,94,0.1803459899999999
4,95,0.17764651
5,0,0.18409159
5,1,0.18014341
5,2,0.1806814399999999
5,3,0.1797144399999999
5,4,0.18529167
5,5,0.18183309
5,6,0.18258651
5,7,0.18042128
5,8,0.18105337
5,9,0.1808053199999999
5,10,0.1809352099999999
5,11,0.18023158
5,12,0.18035434
5,13,0.18057182
5,14,0.1808445399999998
5,15,0.1804961999999999
5,16,0.18099645
5,17,0.1814744199999998
5,18,0.1850088
5,19,0.18555915
5,20,0.1845511999999999
5,21,0.1889066199999998
5,22,0.1914499999999999
5,23,0.1905873
5,24,0.1889527299999999
5,25,0.2080212
5,26,0.2080448299999999
5,27,0.2080317099999999
5,28,0.21594352
5,29,0.2423449
5,30,0.2210847
5,31,0.18459092
5,32,0.20565987
5,33,0.18081035
5,34,0.1974344899999999
5,35,0.17699323
5,36,0.1845539999999998
5,37,0.17992864
5,38,0.1800793299999999
5,39,0.17740769
5,40,0.17980019
5,41,0.18116714
5,42,0.18087102
5,43,0.17776147
5,44,0.18018956
5,45,0.18018491
5,46,0.17963495
5,47,0.17519355
5,48,0.1795451799999999
5,49,0.17941165
5,50,0.17942885
5,51,0.17599741
5,52,0.17884687
5,53,0.17775192
5,54,0.17713676
5,55,0.17877302
5,56,0.17921724
5,57,0.1794704899999999
5,58,0.18681881
5,59,0.1854831499999999
5,60,0.1794688899999998
5,61,0.1811743099999999
5,62,0.18828823
5,63,0.1898512199999999
5,64,0.1821436599999999
5,65,0.1907622699999999
5,66,0.20086711
5,67,0.21987045
5,68,0.1880589599999998
5,69,0.1880046499999999
5,70,0.2466636
5,71,0.209
5,72,0.19554556
5,73,0.20103685
5,74,0.19940173
5,75,0.19365703
5,76,0.1910397699999998
5,77,0.1866613299999999
5,78,0.18524416
5,79,0.18306481
5,80,0.19278567
5,81,0.1873659299999999
5,82,0.18699148
5,83,0.1842108499999999
5,84,0.19592357
5,85,0.1932017899999999
5,86,0.1861150099999998
5,87,0.1813152799999999
5,88,0.1838391899999999
5,89,0.18372182
5,90,0.18151813
5,91,0.18063276
5,92,0.18076422
5,93,0.18008388
5,94,0.1795165499999998
5,95,0.17758919
6,0,0.1783071799999998
6,1,0.17896217
6,2,0.1781608
6,3,0.1780949599999998
6,4,0.1794103199999999
6,5,0.1789716199999998
6,6,0.17859505
6,7,0.17796755
6,8,0.1783987699999999
6,9,0.17822
6,10,0.17852714
6,11,0.17808622
6,12,0.1783404499999999
6,13,0.17827572
6,14,0.1782899099999998
6,15,0.17807203
6,16,0.1788347299999998
6,17,0.18002073
6,18,0.1861694499999999
6,19,0.18487701
6,20,0.1804462
6,21,0.1805558099999999
6,22,0.18715885
6,23,0.18993508
6,24,0.18866098
6,25,0.2091303399999998
6,26,0.2004746399999999
6,27,0.2005649099999999
6,28,0.19702513
6,29,0.18616999
6,30,0.1945547199999999
6,31,0.1818150399999999
6,32,0.18407513
6,33,0.1936915099999999
6,34,0.1785234299999999
6,35,0.1773405899999998
6,36,0.18284901
6,37,0.18292784
6,38,0.18499854
6,39,0.1798002499999998
6,40,0.18098026
6,41,0.1808688499999998
6,42,0.1798945499999999
6,43,0.1795674
6,44,0.18149213
6,45,0.1785982499999999
6,46,0.1782409999999999
6,47,0.17809913
6,48,0.17848076
6,49,0.17947478
6,50,0.1794557499999998
6,51,0.17496474
6,52,0.1779912899999998
6,53,0.1776480299999999
6,54,0.17800568
6,55,0.1723290799999999
6,56,0.17648606
6,57,0.17297693
6,58,0.1771822899999998
6,59,0.1716676
6,60,0.17153177
6,61,0.17487254
6,62,0.1799111899999999
6,63,0.1861846899999999
6,64,0.1827478599999999
6,65,0.1815647899999999
6,66,0.1949714499999999
6,67,0.2144379099999999
6,68,0.1875556
6,69,0.20700401
6,70,0.20802146
6,71,0.20668475
6,72,0.2101912799999999
6,73,0.2031569099999998
6,74,0.2002631599999999
6,75,0.1941238599999999
6,76,0.21254128
6,77,0.20143267
6,78,0.20312286
6,79,0.1964293899999999
6,80,0.2011458599999999
6,81,0.2006208499999999
6,82,0.19225176
6,83,0.1940659499999999
6,84,0.2028144
6,85,0.2011399899999999
6,86,0.19027616
6,87,0.18514141
6,88,0.1960046899999997
6,89,0.1931887
6,90,0.18385551
6,91,0.18163489
6,92,0.1859261799999998
6,93,0.1835252
6,94,0.1834492199999998
6,95,0.18051669
7,0,0.1838594399999999
7,1,0.1806104899999999
7,2,0.1827075999999998
7,3,0.18122768
7,4,0.1834201899999999
7,5,0.1824768499999999
7,6,0.18111035
7,7,0.17972201
7,8,0.18019914
7,9,0.18080163
7,10,0.18079846
7,11,0.18015449
7,12,0.1810613
7,13,0.18110115
7,14,0.18114713
7,15,0.18097512
7,16,0.18301087
7,17,0.1834533299999998
7,18,0.19105122
7,19,0.18462443
7,20,0.1863505599999999
7,21,0.1884640999999999
7,22,0.1917559699999998
7,23,0.20433284
7,24,0.18749635
7,25,0.20006213
7,26,0.2003411199999999
7,27,0.1897630899999999
7,28,0.2142706899999999
7,29,0.2101090699999999
7,30,0.2002545
7,31,0.1775827199999999
7,32,0.1818597299999998
7,33,0.18542193
7,34,0.1752732099999999
7,35,0.1742981299999999
7,36,0.1845719799999998
7,37,0.1870915
7,38,0.1800385599999999
7,39,0.1762612399999999
7,40,0.18208715
7,41,0.17988209
7,42,0.18001409
7,43,0.1768165699999998
7,44,0.1805709799999998
7,45,0.1793759899999999
7,46,0.1779081499999999
7,47,0.17575322
7,48,0.1790385899999998
7,49,0.17735143
7,50,0.17675582
7,51,0.17295816
7,52,0.17411339
7,53,0.17127329
7,54,0.1721019899999999
7,55,0.16982919
7,56,0.17141602
7,57,0.17267285
7,58,0.17334389
7,59,0.1696027199999999
7,60,0.1689276899999999
7,61,0.17051747
7,62,0.1723613699999999
7,63,0.17921191
7,64,0.1774977999999999
7,65,0.17949724
7,66,0.19237542
7,67,0.1920233399999999
7,68,0.17981516
7,69,0.1855048199999999
7,70,0.1906623399999999
7,71,0.18813098
7,72,0.20157421
7,73,0.1998051299999998
7,74,0.1857941899999998
7,75,0.18458112
7,76,0.21192222
7,77,0.20154887
7,78,0.19736413
7,79,0.18824204
7,80,0.19597022
7,81,0.18923742
7,82,0.18514086
7,83,0.18339771
7,84,0.2023703099999998
7,85,0.19712076
7,86,0.18591058
7,87,0.18430259
7,88,0.1959093499999999
7,89,0.18401535
7,90,0.1809565699999999
7,91,0.1798884099999999
7,92,0.18414374
7,93,0.17968966
7,94,0.17871947
7,95,0.17797661
8,0,0.17790973
8,1,0.1777638299999999
8,2,0.1780305
8,3,0.17746738
8,4,0.17950104
8,5,0.18008392
8,6,0.18050101
8,7,0.1783087599999999
8,8,0.1814365999999999
8,9,0.1805482199999999
8,10,0.1805515099999999
8,11,0.1799391399999998
8,12,0.1815961499999999
8,13,0.1816631
8,14,0.18231489
8,15,0.1795120499999998
8,16,0.1795356999999998
8,17,0.17952995
8,18,0.17945449
8,19,0.1786829
8,20,0.17855239
8,21,0.17809775
8,22,0.18007456
8,23,0.1794098499999998
8,24,0.1818697899999999
8,25,0.1876799499999999
8,26,0.2007817999999999
8,27,0.19562077
8,28,0.20205467
8,29,0.18889885
8,30,0.1833822499999998
8,31,0.18116714
8,32,0.18409665
8,33,0.1840622799999999
8,34,0.1764727799999998
8,35,0.17320083
8,36,0.1808433499999999
8,37,0.18176685
8,38,0.1765632599999999
8,39,0.17311788
8,40,0.17710338
8,41,0.17710713
8,42,0.1753344
8,43,0.17290271
8,44,0.17672926
8,45,0.1750449799999999
8,46,0.1737634299999998
8,47,0.1712418799999999
8,48,0.17215012
8,49,0.17160514
8,50,0.1711978499999999
8,51,0.1707210999999999
8,52,0.17129394
8,53,0.17053985
8,54,0.17013348
8,55,0.16856543
8,56,0.1686718499999999
8,57,0.17038957
8,58,0.17103178
8,59,0.1711843299999998
8,60,0.17045578
8,61,0.17323903
8,62,0.18522157
8,63,0.20127113
8,64,0.1736500799999999
8,65,0.17684913
8,66,0.1991661
8,67,0.2437573199999998
8,68,0.1887746899999999
8,69,0.2023219599999998
8,70,0.20958088
8,71,0.20188756
8,72,0.2016307199999999
8,73,0.1961243099999998
8,74,0.20027583
8,75,0.1914555899999999
8,76,0.2006604599999999
8,77,0.1982798399999999
8,78,0.19896225
8,79,0.19139786
8,80,0.19875436
8,81,0.1989318999999999
8,82,0.1964109299999999
8,83,0.19550376
8,84,0.2053569599999999
8,85,0.2020216199999999
8,86,0.1960258
8,87,0.1854271999999999
8,88,0.2013348599999999
8,89,0.19579039
8,90,0.1874423999999999
8,91,0.1844220399999999
8,92,0.18493039
8,93,0.18128664
8,94,0.1784576
8,95,0.1782102499999999
9,0,0.1840043499999999
9,1,0.1808476799999999
9,2,0.17948956
9,3,0.17878675
9,4,0.19088423
9,5,0.1827232399999997
9,6,0.1801926499999999
9,7,0.18063917
9,8,0.1901268799999998
9,9,0.18693954
9,10,0.1835830499999998
9,11,0.1804011199999998
9,12,0.18403643
9,13,0.1838148299999999
9,14,0.18410857
9,15,0.18188316
9,16,0.18406801
9,17,0.18488401
9,18,0.18748974
9,19,0.18402504
9,20,0.18701953
9,21,0.1906915299999998
9,22,0.19148035
9,23,0.1918257099999999
9,24,0.19157483
9,25,0.1931037499999999
9,26,0.19663542
9,27,0.19193477
9,28,0.19711877
9,29,0.1910056199999999
9,30,0.1810311
9,31,0.1774177999999999
9,32,0.18352488
9,33,0.17912725
9,34,0.1722517299999999
9,35,0.1765233099999999
9,36,0.1785193
9,37,0.17469726
9,38,0.17508959
9,39,0.17274388
9,40,0.1752562299999999
9,41,0.17910328
9,42,0.17491169
9,43,0.1749968199999998
9,44,0.17803333
9,45,0.1791519399999999
9,46,0.17477262
9,47,0.1741661599999999
9,48,0.17418743
9,49,0.17370895
9,50,0.17279835
9,51,0.17319004
9,52,0.1716307699999999
9,53,0.1732357199999999
9,54,0.1727056599999999
9,55,0.17331324
9,56,0.17157336
9,57,0.1770656399999998
9,58,0.17958429
9,59,0.18225148
9,60,0.1722562299999999
9,61,0.1799093
9,62,0.20208926
9,63,0.23758673
9,64,0.1794428599999999
9,65,0.18227891
9,66,0.2107310399999999
9,67,0.22644411
9,68,0.18813496
9,69,0.20896734
9,70,0.21633939
9,71,0.22757823000000002
9,72,0.21572903
9,73,0.20505283
9,74,0.21130806
9,75,0.19831451
9,76,0.2163156
9,77,0.2089036
9,78,0.2041491099999999
9,79,0.186939
9,80,0.20810492
9,81,0.19166481
9,82,0.19582111
9,83,0.1883621899999999
9,84,0.19825699
9,85,0.19787192
9,86,0.18535925
9,87,0.18178547
9,88,0.1953609399999999
9,89,0.1915561699999998
9,90,0.18389363
9,91,0.18030919
9,92,0.1807649999999999
9,93,0.1858967799999999
9,94,0.1800660099999999
9,95,0.18002465
10,0,0.18155604
10,1,0.18078127
10,2,0.18071583
10,3,0.1794719099999999
10,4,0.17977693
10,5,0.1794099299999999
10,6,0.1793360799999999
10,7,0.1783221799999998
10,8,0.17985534
10,9,0.18007483
10,10,0.18035424
10,11,0.17931263
10,12,0.1803084399999999
10,13,0.18040101
10,14,0.1803373999999999
10,15,0.18008952
10,16,0.18011585
10,17,0.1804618699999998
10,18,0.1814026299999999
10,19,0.1826527999999999
10,20,0.18142027
10,21,0.1875095099999999
10,22,0.19634914
10,23,0.1991890799999999
10,24,0.18957284
10,25,0.2011058099999998
10,26,0.1990424099999999
10,27,0.19205179
10,28,0.21046377
10,29,0.2113300699999999
10,30,0.19834756
10,31,0.1833604399999999
10,32,0.21076956
10,33,0.1962631199999999
10,34,0.1737850499999998
10,35,0.17421166
10,36,0.18094205
10,37,0.1867136599999999
10,38,0.178317
10,39,0.1757713399999998
10,40,0.17631906
10,41,0.1733476599999999
10,42,0.1731178399999999
10,43,0.1718927799999998
10,44,0.1741254299999998
10,45,0.17454371
10,46,0.1733269699999998
10,47,0.16963839
10,48,0.1747339299999999
10,49,0.1744834799999998
10,50,0.17348354
10,51,0.16942197
10,52,0.17405647
10,53,0.1727491399999999
10,54,0.17387075
10,55,0.17021854
10,56,0.1687788399999999
10,57,0.1689058899999999
10,58,0.1731215499999999
10,59,0.1752035299999998
10,60,0.17065304
10,61,0.17299968
10,62,0.18924373
10,63,0.1936112299999999
10,64,0.1799896599999998
10,65,0.18485086
10,66,0.2073836
10,67,0.21416438
10,68,0.1906393399999999
10,69,0.1923610699999999
10,70,0.20810766
10,71,0.2104724799999998
10,72,0.2008414
10,73,0.20469286
10,74,0.1974390099999998
10,75,0.1899948399999998
10,76,0.2088684599999999
10,77,0.2126433999999999
10,78,0.2089749299999999
10,79,0.1959773599999999
10,80,0.19835386
10,81,0.20206574
10,82,0.1894343999999999
10,83,0.18354197
10,84,0.2103949299999999
10,85,0.1922241499999999
10,86,0.18421241
10,87,0.1807474999999999
10,88,0.20294339
10,89,0.19361757
10,90,0.1838223499999999
10,91,0.1804522999999999
10,92,0.1841353899999999
10,93,0.18444356
10,94,0.18084284
10,95,0.17925712
11,0,0.1827130999999999
11,1,0.17975008
11,2,0.18041344
11,3,0.1774276099999999
11,4,0.18120719
11,5,0.18014391
11,6,0.17936082
11,7,0.17819492
11,8,0.18010007
11,9,0.17976793
11,10,0.1793691899999999
11,11,0.1781885399999998
11,12,0.17877871
11,13,0.17884007
11,14,0.1793488299999999
11,15,0.17828965
11,16,0.1785161999999999
11,17,0.1783559799999998
11,18,0.18050123
11,19,0.179819
11,20,0.18012018
11,21,0.1808579
11,22,0.18684828
11,23,0.1944772399999999
11,24,0.18260173
11,25,0.1851371
11,26,0.1854925399999999
11,27,0.18465625
11,28,0.20369101
11,29,0.2139285
11,30,0.18889637
11,31,0.17927858
11,32,0.18431301
11,33,0.1885241699999999
11,34,0.17779852
11,35,0.1753029499999999
11,36,0.17967706
11,37,0.17913412
11,38,0.1760750499999999
11,39,0.1743827
11,40,0.1802295099999999
11,41,0.18013468
11,42,0.1783942899999999
11,43,0.17418197
11,44,0.1793650299999999
11,45,0.17842502
11,46,0.1790415699999999
11,47,0.17775316
11,48,0.17924723
11,49,0.17999845
11,50,0.18023703
11,51,0.1786741299999999
11,52,0.17819403
11,53,0.17995921
11,54,0.18015743
11,55,0.17559337
11,56,0.1871073
11,57,0.1905437499999999
11,58,0.19787026
11,59,0.2063546899999999
11,60,0.19678961
11,61,0.19097986
11,62,0.20780442
11,63,0.20562545
11,64,0.1902321099999999
11,65,0.20313635
11,66,0.2049507699999999
11,67,0.2132404199999999
11,68,0.1876396599999999
11,69,0.1933574
11,70,0.22092253999999992
11,71,0.19841374
11,72,0.2054949999999999
11,73,0.21118846
11,74,0.1964696999999998
11,75,0.1868762
11,76,0.2042752099999999
11,77,0.1987405599999999
11,78,0.1904172199999998
11,79,0.18558083
11,80,0.1876836199999999
11,81,0.1913769899999998
11,82,0.18670143
11,83,0.1804967399999999
11,84,0.19204422
11,85,0.18644594
11,86,0.18103492
11,87,0.1788730699999998
11,88,0.18030266
11,89,0.1779043599999999
11,90,0.17739912
11,91,0.1716553499999999
11,92,0.17385792
11,93,0.1732841099999999
11,94,0.1725036999999999
11,95,0.1715871699999999
12,0,0.1802007099999999
12,1,0.17868145
12,2,0.1791197799999998
12,3,0.17964965
12,4,0.1833111399999999
12,5,0.1830445799999999
12,6,0.1925495299999998
12,7,0.1844138499999999
12,8,0.1851482699999999
12,9,0.18005627
12,10,0.18080709
12,11,0.17880903
12,12,0.17963805
12,13,0.1799888699999998
12,14,0.1806854799999998
12,15,0.1786438
12,16,0.17983466
12,17,0.1813903399999999
12,18,0.1895675
12,19,0.1938401199999999
12,20,0.190739
12,21,0.19707467
12,22,0.2014105999999999
12,23,0.2011845
12,24,0.2015385499999999
12,25,0.2009621699999999
12,26,0.1988300399999999
12,27,0.19865151
12,28,0.1976140799999998
12,29,0.21285821
12,30,0.18599103
12,31,0.1799949299999998
12,32,0.19559836
12,33,0.1884455999999999
12,34,0.17086746
12,35,0.17078545
12,36,0.19487737
12,37,0.17628432
12,38,0.1779659999999999
12,39,0.17559852
12,40,0.1751400499999999
12,41,0.1765675099999999
12,42,0.17778398
12,43,0.1662354199999999
12,44,0.16893918
12,45,0.1686425
12,46,0.1684520599999999
12,47,0.1618456899999999
12,48,0.1617498699999999
12,49,0.16333727
12,50,0.1658419599999999
12,51,0.1519924499999997
12,52,0.1502028799999999
12,53,0.1502993999999998
12,54,0.1499896399999999
12,55,0.1499965399999999
12,56,0.1515295499999999
12,57,0.15154994
12,58,0.16558557
12,59,0.16701267
12,60,0.17577637
12,61,0.18408322
12,62,0.20226992
12,63,0.18060067
12,64,0.1820882699999998
12,65,0.19641187
12,66,0.23848671000000002
12,67,0.19724729
12,68,0.1929704599999999
12,69,0.2091034999999998
12,70,0.1996416099999998
12,71,0.1904388799999999
12,72,0.1977391999999999
12,73,0.1979696499999998
12,74,0.20446586
12,75,0.20241709
12,76,0.20304021
12,77,0.2027573299999999
12,78,0.1850458999999999
12,79,0.2014614499999999
12,80,0.2089053099999999
12,81,0.17992648
12,82,0.1832002199999998
12,83,0.18216912
