day,step,power
4,39,461.1940970399016
4,40,496.1821699999999
4,41,513.6863536041519
4,42,514.4766587768047
4,43,501.2405820610553
4,44,476.66562
4,45,443.9229930560378
4,46,408.1188173687768
4,47,374.8429329971274
4,48,349.68517999999995
4,49,336.2923446404468
4,50,330.5389979980879
4,51,326.35665735668505
4,52,317.67684
4,53,300.76697806967485
4,54,281.23816313887164
4,55,267.03740163863256
4,56,266.11170000000004
4,57,282.99166604960385
4,58,308.54231319642554
4,59,330.21225624503444
4,60,335.45011
4,61,315.16122726315984
4,62,274.0779128254261
4,63,220.3892094749793
4,64,162.28416
4,65,0.0
4,66,0.0
4,67,0.0
4,68,0.0
4,69,0.0
4,70,0.0
4,71,0.0
4,72,0.0
4,73,0.0
4,74,0.0
4,75,0.0
4,76,0.0
4,77,0.0
4,78,0.0
4,79,0.0
4,80,0.0
4,81,0.0
4,82,0.0
4,83,0.0
4,84,0.0
4,85,0.0
4,86,0.0
4,87,0.0
4,88,0.0
4,89,0.0
4,90,0.0
4,91,0.0
4,92,0.0
4,93,0.0
4,94,0.0
4,95,0.0
5,0,0.0
5,1,0.0
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
5,6,0.0
5,7,0.0
5,8,0.0
5,9,0.0
5,10,0.0
5,11,0.0
5,12,0.0
5,13,0.0
5,14,0.0
5,15,0.0
5,16,0.0
5,17,0.0
5,18,0.0
5,19,0.0
5,20,0.0
5,21,0.0
5,22,0.0
5,23,0.0
5,24,0.0
5,25,0.0
5,26,0.0
5,27,0.0
5,28,0.0
5,29,182.29389940916727
5,30,334.87234516666865
5,31,503.02293334083583
5,32,665.35628
5,33,803.8826202304107
5,34,914.2106651899886
5,35,995.348745054572
5,36,1046.30519
5,37,1067.8514110754395
5,38,1067.8111428233767
5,39,1055.7712006596255
5,40,1041.3184
5,41,1032.09346796783
5,42,1027.9527785165042
5,43,1026.8066173069265
5,44,1026.56527
5,45,1025.6635247094905
5,46,1024.6341793606068
5,47,1024.5345343314198
5,48,1026.4218900000003
5,49,1030.6678571004593
5,50,1034.9012877910695
5,51,1036.065344586145
5,52,1031.1031899999998
5,53,1017.0099765761742
5,54,990.9888169751156
5,55,950.2948138864994
5,56,892.18307
5,57,814.9893844073447
5,58,721.3723418084684
5,59,615.0712233053576
5,60,499.82531
5,61,380.2968742319472
5,62,264.84015329101146
5,63,162.73237570457005
5,64,0.0
5,65,0.0
5,66,0.0
5,67,0.0
5,68,0.0
5,69,0.0
5,70,0.0
5,71,0.0
5,72,0.0
5,73,0.0
5,74,0.0
5,75,0.0
5,76,0.0
5,77,0.0
5,78,0.0
5,79,0.0
5,80,0.0
5,81,0.0
5,82,0.0
5,83,0.0
5,84,0.0
5,85,0.0
5,86,0.0
5,87,0.0
5,88,0.0
5,89,0.0
5,90,0.0
5,91,0.0
5,92,0.0
5,93,0.0
5,94,0.0
5,95,0.0
6,0,0.0
6,1,0.0
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.0
6,7,0.0
6,8,0.0
6,9,0.0
6,10,0.0
6,11,0.0
6,12,0.0
6,13,0.0
6,14,0.0
6,15,0.0
6,16,0.0
6,17,0.0
6,18,0.0
6,19,0.0
6,20,0.0
6,21,0.0
6,22,0.0
6,23,0.0
6,24,0.0
6,25,0.0
6,26,0.0
6,27,0.0
6,28,0.0
6,29,0.0
6,30,0.0
6,31,0.0
6,32,0.0
6,33,0.0
6,34,145.61163857394155
6,35,183.03587092909152
6,36,230.2331
6,37,288.8986831410242
6,38,354.74296311303374
6,39,421.9800290285264
6,40,484.82397
6,41,538.5143728478325
6,42,582.3928152239237
6,43,616.8263724880527
6,44,642.1821200000002
6,45,658.8498110926457
6,46,667.3099109912722
6,47,668.0655628942627
6,48,661.61991
6,49,647.7156113753348
6,50,623.0533895609874
6,51,583.5734829661467
6,52,525.21613
6,53,446.5099596560154
6,54,356.3371632647778
6,55,266.1683227411512
6,56,187.47402
6,57,128.9884189068535
6,58,0.0
6,59,0.0
6,60,0.0
6,61,0.0
6,62,0.0
6,63,0.0
6,64,0.0
6,65,0.0
6,66,0.0
6,67,0.0
6,68,0.0
6,69,0.0
6,70,0.0
6,71,0.0
6,72,0.0
6,73,0.0
6,74,0.0
6,75,0.0
6,76,0.0
6,77,0.0
6,78,0.0
6,79,0.0
6,80,0.0
6,81,0.0
6,82,0.0
6,83,0.0
6,84,0.0
6,85,0.0
6,86,0.0
6,87,0.0
6,88,0.0
6,89,0.0
6,90,0.0
6,91,0.0
6,92,0.0
6,93,0.0
6,94,0.0
6,95,0.0
7,0,0.0
7,1,0.0
7,2,0.0
7,3,0.0
7,4,0.0
7,5,0.0
7,6,0.0
7,7,0.0
7,8,0.0
7,9,0.0
7,10,0.0
7,11,0.0
7,12,0.0
7,13,0.0
7,14,0.0
7,15,0.0
7,16,0.0
7,17,0.0
7,18,0.0
7,19,0.0
7,20,0.0
7,21,0.0
7,22,0.0
7,23,0.0
7,24,0.0
7,25,0.0
7,26,0.0
7,27,0.0
7,28,0.0
7,29,0.0
7,30,0.0
7,31,124.38609047320034
7,32,168.57466
7,33,210.72006683143343
7,34,251.96014640943145
7,35,294.50133528271374
7,36,340.55007
7,37,391.297795574329
7,38,443.8759908760156
7,39,494.4011432396945
7,40,538.98974
7,41,574.2572000900011
7,42,598.8146688365061
7,43,611.7722231647581
7,44,612.23994
7,45,600.3377117219168
7,46,580.2246925279601
7,47,557.0698520700234
7,48,536.04216
7,49,520.5816734910817
7,50,507.2127998016535
7,51,490.73103371139854
7,52,465.93187
7,53,429.2294918137562
7,54,383.51283576542585
7,55,333.28952683438246
7,56,283.06719
7,57,236.5710573788934
7,58,194.3967896366433
7,59,156.35765457607155
7,60,122.26691999999998
7,61,0.0
7,62,0.0
7,63,0.0
7,64,0.0
7,65,0.0
7,66,0.0
7,67,0.0
7,68,0.0
7,69,0.0
7,70,0.0
7,71,0.0
7,72,0.0
7,73,0.0
7,74,0.0
7,75,0.0
7,76,0.0
7,77,0.0
7,78,0.0
7,79,0.0
7,80,0.0
7,81,0.0
7,82,0.0
7,83,0.0
7,84,0.0
7,85,0.0
7,86,0.0
7,87,0.0
7,88,0.0
7,89,0.0
7,90,0.0
7,91,0.0
7,92,0.0
7,93,0.0
7,94,0.0
7,95,0.0
8,0,0.0
8,1,0.0
8,2,0.0
8,3,0.0
8,4,0.0
8,5,0.0
8,6,0.0
8,7,0.0
8,8,0.0
8,9,0.0
8,10,0.0
8,11,0.0
8,12,0.0
8,13,0.0
8,14,0.0
8,15,0.0
8,16,0.0
8,17,0.0
8,18,0.0
8,19,0.0
8,20,0.0
8,21,0.0
8,22,0.0
8,23,0.0
8,24,0.0
8,25,0.0
8,26,0.0
8,27,0.0
8,28,0.0
8,29,0.0
8,30,0.0
8,31,0.0
8,32,0.0
8,33,0.0
8,34,0.0
8,35,0.0
8,36,0.0
8,37,0.0
8,38,0.0
8,39,0.0
8,40,0.0
8,41,0.0
8,42,0.0
8,43,130.3160082003008
8,44,139.05073
8,45,142.4422309713388
8,46,141.88058686234987
8,47,139.43738932218605
8,48,137.18423
8,49,136.49681167191193
8,50,135.96728162191127
8,51,133.49189826095505
8,52,126.96692
8,53,0.0
8,54,0.0
8,55,0.0
8,56,0.0
8,57,0.0
8,58,0.0
8,59,0.0
8,60,0.0
8,61,0.0
8,62,0.0
8,63,0.0
8,64,0.0
8,65,0.0
8,66,0.0
8,67,0.0
8,68,0.0
8,69,0.0
8,70,0.0
8,71,0.0
8,72,0.0
8,73,0.0
8,74,0.0
8,75,0.0
8,76,0.0
8,77,0.0
8,78,0.0
8,79,0.0
8,80,0.0
8,81,0.0
8,82,0.0
8,83,0.0
8,84,0.0
8,85,0.0
8,86,0.0
8,87,0.0
8,88,0.0
8,89,0.0
8,90,0.0
8,91,0.0
8,92,0.0
8,93,0.0
8,94,0.0
8,95,0.0
9,0,0.0
9,1,0.0
9,2,0.0
9,3,0.0
9,4,0.0
9,5,0.0
9,6,0.0
9,7,0.0
9,8,0.0
9,9,0.0
9,10,0.0
9,11,0.0
9,12,0.0
9,13,0.0
9,14,0.0
9,15,0.0
9,16,0.0
9,17,0.0
9,18,0.0
9,19,0.0
9,20,0.0
9,21,0.0
9,22,0.0
9,23,0.0
9,24,0.0
9,25,0.0
9,26,0.0
9,27,0.0
9,28,0.0
9,29,0.0
9,30,137.49185498162893
9,31,223.84804336806545
9,32,328.6958
9,33,447.6218389932925
9,34,563.3887179819922
9,35,655.5529554796956
9,36,703.67107
9,37,695.1127094537022
9,38,648.5000393404024
9,39,590.2683545569014
9,40,546.85295
9,41,538.1945788168987
9,42,558.2558271563979
9,43,594.5047394176983
9,44,634.40936
9,45,668.091376216203
9,46,696.2870470340057
9,47,722.3862743348054
9,48,749.77896
9,49,780.472117880789
9,50,810.9412097075792
9,51,836.2788091805802
9,52,851.57749
9,53,853.1618300731411
9,54,842.284424135677
9,55,821.4298711303745
9,56,793.08277
9,57,758.3418857328965
9,58,712.7626474997121
9,59,650.5146505166716
9,60,565.76749
9,61,456.359136370273
9,62,334.80106086547426
9,63,217.2731099279381
9,64,0.0
9,65,0.0
9,66,0.0
9,67,0.0
9,68,0.0
9,69,0.0
9,70,0.0
9,71,0.0
9,72,0.0
9,73,0.0
9,74,0.0
9,75,0.0
9,76,0.0
9,77,0.0
9,78,0.0
9,79,0.0
9,80,0.0
9,81,0.0
9,82,0.0
9,83,0.0
9,84,0.0
9,85,0.0
9,86,0.0
9,87,0.0
9,88,0.0
9,89,0.0
9,90,0.0
9,91,0.0
9,92,0.0
9,93,0.0
9,94,0.0
9,95,0.0
10,0,0.0
10,1,0.0
10,2,0.0
10,3,0.0
10,4,0.0
10,5,0.0
10,6,0.0
10,7,0.0
10,8,0.0
10,9,0.0
10,10,0.0
10,11,0.0
10,12,0.0
10,13,0.0
10,14,0.0
10,15,0.0
10,16,0.0
10,17,0.0
10,18,0.0
10,19,0.0
10,20,0.0
10,21,0.0
10,22,0.0
10,23,0.0
10,24,0.0
10,25,0.0
10,26,0.0
10,27,0.0
10,28,0.0
10,29,0.0
10,30,0.0
10,31,0.0
10,32,0.0
10,33,0.0
10,34,139.56169754751855
10,35,169.43146400869608
10,36,198.13667
10,37,224.19453092931303
10,38,247.5008806205057
10,39,268.2962075014456
10,40,286.821
10,41,303.1186947514162
10,42,316.44452122045874
10,43,325.8566570792719
10,44,330.41328
10,45,329.5121060025224
10,46,323.9090044976595
10,47,314.69938324396685
10,48,302.97865
10,49,289.9087885822442
10,50,276.91808703890325
10,51,265.5014094761105
10,52,257.15362
10,53,252.5971713872509
10,54,249.46487109672773
10,55,244.61711525784068
10,56,234.9143
10,57,218.009936181252
10,58,194.7299935741858
10,59,166.6935566800268
10,60,135.51971
10,61,0.0
10,62,0.0
10,63,0.0
10,64,0.0
10,65,0.0
10,66,0.0
10,67,0.0
10,68,0.0
10,69,0.0
10,70,0.0
10,71,0.0
10,72,0.0
10,73,0.0
10,74,0.0
10,75,0.0
10,76,0.0
10,77,0.0
10,78,0.0
10,79,0.0
10,80,0.0
10,81,0.0
10,82,0.0
10,83,0.0
10,84,0.0
10,85,0.0
10,86,0.0
10,87,0.0
10,88,0.0
10,89,0.0
10,90,0.0
10,91,0.0
10,92,0.0
10,93,0.0
10,94,0.0
10,95,0.0
11,0,0.0
11,1,0.0
11,2,0.0
11,3,0.0
11,4,0.0
11,5,0.0
11,6,0.0
11,7,0.0
11,8,0.0
11,9,0.0
11,10,0.0
11,11,0.0
11,12,0.0
11,13,0.0
11,14,0.0
11,15,0.0
11,16,0.0
11,17,0.0
11,18,0.0
11,19,0.0
11,20,0.0
11,21,0.0
11,22,0.0
11,23,0.0
11,24,0.0
11,25,0.0
11,26,0.0
11,27,0.0
11,28,0.0
11,29,0.0
11,30,171.5046823546228
11,31,249.83221442866343
11,32,328.98485000000005
11,33,403.3076249033887
11,34,474.7055396141832
11,35,546.973585767886
11,36,623.906755
11,37,707.1850102675493
11,38,790.0281998136442
11,39,863.541143202917
11,40,918.82866
11,41,949.6981748857896
11,42,960.76753300624
11,43,959.3571846235706
11,44,952.78758
11,45,947.2087638611682
11,46,944.0891587863964
11,47,943.7267818184264
11,48,946.41965
11,49,951.633200450788
11,50,955.5025505981754
11,51,953.3302379464748
11,52,940.4188
11,53,913.1702037106794
11,54,872.3841338209027
11,55,819.9597045206744
11,56,757.79603
11,57,687.4925468939942
11,58,609.4499816182143
11,59,523.7693830333271
11,60,430.5518
11,61,331.5251782445933
11,62,234.9250509562402
11,63,150.613848189767
11,64,0.0
11,65,0.0
11,66,0.0
11,67,0.0
11,68,0.0
11,69,0.0
11,70,0.0
11,71,0.0
11,72,0.0
11,73,0.0
11,74,0.0
11,75,0.0
11,76,0.0
11,77,0.0
11,78,0.0
11,79,0.0
11,80,0.0
11,81,0.0
11,82,0.0
11,83,0.0
11,84,0.0
11,85,0.0
11,86,0.0
11,87,0.0
11,88,0.0
11,89,0.0
11,90,0.0
11,91,0.0
11,92,0.0
11,93,0.0
11,94,0.0
11,95,0.0
12,0,0.0
12,1,0.0
12,2,0.0
12,3,0.0
12,4,0.0
12,5,0.0
12,6,0.0
12,7,0.0
12,8,0.0
12,9,0.0
12,10,0.0
12,11,0.0
12,12,0.0
12,13,0.0
12,14,0.0
12,15,0.0
12,16,0.0
12,17,0.0
12,18,0.0
12,19,0.0
12,20,0.0
12,21,0.0
12,22,0.0
12,23,0.0
12,24,0.0
12,25,0.0
12,26,0.0
12,27,0.0
12,28,0.0
12,29,0.0
12,30,0.0
12,31,0.0
12,32,121.13173
12,33,206.27523442985705
12,34,309.3445461019998
12,35,416.4652497231429
12,36,513.7629300000001
12,37,588.7869708299286
12,38,634.7819528728572
12,39,646.4162559793572
12,40,618.35826
12,41,550.5677549066785
12,42,464.17017115657137
12,43,385.5823493281785
12,44,341.22113
12,45,350.41235844960727
12,46,404.11789875085736
12,47,486.2086196766788
12,48,580.55539
12,49,672.2186286386425
12,50,751.0169550899993
12,51,807.9585389963564
12,52,834.05155
12,53,824.4234360583229
12,54,790.6787583891456
12,55,748.5413565253955
12,56,713.73507
12,57,696.2555380655658
12,58,683.1855988534182
12,59,655.8798902145614
12,60,595.6930499999999
12,61,491.1866223044133
12,62,359.7497761971811
12,63,225.9785869913584
12,64,0.0
12,65,0.0
12,66,0.0
12,67,0.0
12,68,0.0
12,69,0.0
12,70,0.0
12,71,0.0
12,72,0.0
12,73,0.0
12,74,0.0
12,75,0.0
12,76,0.0
12,77,0.0
12,78,0.0
12,79,0.0
12,80,0.0
12,81,0.0
12,82,0.0
12,83,0.0
12,84,0.0
12,85,0.0
12,86,0.0
12,87,0.0
12,88,0.0
12,89,0.0
12,90,0.0
12,91,0.0
12,92,0.0
12,93,0.0
12,94,0.0
12,95,0.0
13,0,0.0
13,1,0.0
13,2,0.0
13,3,0.0
13,4,0.0
13,5,0.0
13,6,0.0
13,7,0.0
13,8,0.0
13,9,0.0
13,10,0.0
13,11,0.0
13,12,0.0
13,13,0.0
13,14,0.0
13,15,0.0
13,16,0.0
13,17,0.0
13,18,0.0
13,19,0.0
13,20,0.0
13,21,0.0
13,22,0.0
13,23,0.0
13,24,0.0
13,25,0.0
13,26,0.0
13,27,0.0
13,28,0.0
13,29,0.0
13,30,0.0
13,31,0.0
13,32,0.0
13,33,0.0
13,34,0.0
13,35,0.0
13,36,0.0
13,37,0.0
13,38,0.0
13,39,0.0
13,40,0.0
13,41,134.53051039511757
13,42,198.0909563326024
13,43,261.4225566037861
13,44,311.39781
13,45,338.3575903022352
13,46,346.5162712501211
13,47,343.5566015729464
13,48,337.16133
13,49,332.8929362084414
13,50,327.8328236669131
13,51,316.9421267919282
13,52,295.18198
13,53,260.0592081452491
13,54,219.26339783222653
13,55,183.0298261030906
13,56,161.59377
13,57,161.33484496056212
13,58,173.2100200041809
13,59,184.3206025457092
13,60,181.7679
13,61,156.63670107500238
13,62,0.0
13,63,0.0
13,64,0.0
13,65,0.0
13,66,0.0
13,67,0.0
13,68,0.0
13,69,0.0
13,70,0.0
13,71,0.0
13,72,0.0
13,73,0.0
13,74,0.0
13,75,0.0
13,76,0.0
13,77,0.0
13,78,0.0
13,79,0.0
13,80,0.0
13,81,0.0
13,82,0.0
13,83,0.0
13,84,0.0
13,85,0.0
13,86,0.0
13,87,0.0
13,88,0.0
13,89,0.0
13,90,0.0
13,91,0.0
13,92,0.0
13,93,0.0
13,94,0.0
13,95,0.0
14,0,0.0
14,1,0.0
14,2,0.0
14,3,0.0
14,4,0.0
14,5,0.0
14,6,0.0
14,7,0.0
14,8,0.0
14,9,0.0
14,10,0.0
14,11,0.0
14,12,0.0
14,13,0.0
14,14,0.0
14,15,0.0
14,16,0.0
14,17,0.0
14,18,0.0
14,19,0.0
14,20,0.0
14,21,0.0
14,22,0.0
14,23,0.0
14,24,0.0
14,25,0.0
14,26,0.0
14,27,0.0
14,28,0.0
14,29,0.0
14,30,0.0
14,31,0.0
14,32,0.0
14,33,138.7702564819196
14,34,167.24074581031525
14,35,194.0584597335533
14,36,218.6462
14,37,240.70541586637813
14,38,261.05214662283504
14,39,280.78107906787443
14,40,300.9869
14,41,322.41831880256785
14,42,344.4401351983444
14,43,366.0711714949488
14,44,386.33025
14,45,403.6530051733504
14,46,414.1423200837871
14,47,413.3178899523302
14,48,396.69941
14,49,361.8349222227803
14,50,314.38585571650725
14,51,262.04198635198065
14,52,212.49309
14,53,171.80103390427848
14,54,139.51605080018376
14,55,0.0
14,56,0.0
14,57,0.0
14,58,0.0
14,59,0.0
14,60,0.0
14,61,0.0
14,62,0.0
14,63,0.0
14,64,0.0
14,65,0.0
14,66,0.0
14,67,0.0
14,68,0.0
14,69,0.0
14,70,0.0
14,71,0.0
14,72,0.0
14,73,0.0
14,74,0.0
14,75,0.0
14,76,0.0
14,77,0.0
14,78,0.0
14,79,0.0
14,80,0.0
14,81,0.0
14,82,0.0
14,83,0.0
14,84,0.0
14,85,0.0
14,86,0.0
14,87,0.0
14,88,0.0
14,89,0.0
14,90,0.0
14,91,0.0
14,92,0.0
14,93,0.0
14,94,0.0
14,95,0.0
15,0,0.0
15,1,0.0
15,2,0.0
15,3,0.0
15,4,0.0
15,5,0.0
15,6,0.0
15,7,0.0
15,8,0.0
15,9,0.0
15,10,0.0
15,11,0.0
15,12,0.0
15,13,0.0
15,14,0.0
15,15,0.0
15,16,0.0
15,17,0.0
15,18,0.0
15,19,0.0
15,20,0.0
15,21,0.0
15,22,0.0
15,23,0.0
15,24,0.0
15,25,0.0
15,26,0.0
15,27,0.0
15,28,0.0
15,29,0.0
15,30,195.2883483208825
15,31,318.3496078519877
15,32,473.5125100000001
15,33,656.1764490374538
15,34,838.9045992176284
15,35,988.5510797889884
15,36,1071.97001
15,37,1067.4821415645986
15,38,999.2747560586046
15,39,903.001767523308
15,40,814.31709
15,41,760.4533142354015
15,42,734.957737797954
15,43,722.9563349615296
15,44,709.57508
15,45,682.7348394625453
15,46,641.5360489995793
15,47,587.8740365368235
15,48,523.64413
15,49,451.8483343206672
15,50,379.915362453729
15,51,316.3806043599265
15,52,269.77945
15,53,245.8659251297861
15,54,239.2685986855045
15,55,241.8346753984707
15,56,245.41136000000003
15,57,243.2242653164384
15,58,234.01263655425288
15,59,217.8941270149409
15,60,194.98639
15,61,165.88319360446036
15,62,133.082765097484
15,63,0.0
15,64,0.0
15,65,0.0
15,66,0.0
15,67,0.0
15,68,0.0
15,69,0.0
15,70,0.0
15,71,0.0
15,72,0.0
15,73,0.0
15,74,0.0
15,75,0.0
15,76,0.0
15,77,0.0
15,78,0.0
15,79,0.0
15,80,0.0
15,81,0.0
15,82,0.0
15,83,0.0
15,84,0.0
15,85,0.0
15,86,0.0
15,87,0.0
15,88,0.0
15,89,0.0
15,90,0.0
15,91,0.0
15,92,0.0
15,93,0.0
15,94,0.0
15,95,0.0
16,0,0.0
16,1,0.0
16,2,0.0
16,3,0.0
16,4,0.0
16,5,0.0
16,6,0.0
16,7,0.0
16,8,0.0
16,9,0.0
16,10,0.0
16,11,0.0
16,12,0.0
16,13,0.0
16,14,0.0
16,15,0.0
16,16,0.0
16,17,0.0
